raw_text,label
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.255.73/secure-update to avoid permanent account deletion.,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.6.63/invoice.pdf.exe,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/23580,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 5792",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8134",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8073",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.181.223/secure-update to avoid permanent account deletion.,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8892",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/72785 to update your info within 24 hours.",1
Invoice Payment Overdue. Please review the secure document here: http://172.16.160.142/invoice.pdf.exe,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/66715,1
"Here is the invoice you requested for the software licensing.

Ref: 8938",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.144.232/invoice.pdf.exe,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/56647,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.116.23/admin-login,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 9208",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/86141,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 8271",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.100.67/secure-update to avoid permanent account deletion.,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/75273,1
Invoice Payment Overdue. Please review the secure document here: http://172.16.97.248/invoice.pdf.exe,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8148",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/96217,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 8036",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/22925,1
"Here is the invoice you requested for the software licensing.

Ref: 5402",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8605",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 4895",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 1156",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 7360",0
"Here is the invoice you requested for the software licensing.

Ref: 6323",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.160.193/secure-update to avoid permanent account deletion.,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.223.107/admin-login,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 3277",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4624",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8033",0
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 9667",0
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.76.78/admin-login,1
"Here is the invoice you requested for the software licensing.

Ref: 2894",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 1023",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 7057",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/25547,1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 1579",0
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 9331",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4661",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.80.75/secure-update to avoid permanent account deletion.,1
"Here is the invoice you requested for the software licensing.

Ref: 3041",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/56920,1
"Here is the invoice you requested for the software licensing.

Ref: 5936",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 6871",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 8546",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/81451,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.71.168/secure-update to avoid permanent account deletion.,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/77304 to update your info within 24 hours.",1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/66599 to update your info within 24 hours.",1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/81293 to update your info within 24 hours.",1
"Here is the invoice you requested for the software licensing.

Ref: 9470",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.218.191/secure-update to avoid permanent account deletion.,1
"Here is the invoice you requested for the software licensing.

Ref: 2387",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.127.133/secure-update to avoid permanent account deletion.,1
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 1360",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 2277",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/78720 to update your info within 24 hours.",1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.148.243/secure-update to avoid permanent account deletion.,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 3097",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/34585 to update your info within 24 hours.",1
"Your Amazon order #123-456 has shipped and will arrive by Tuesday.

Ref: 6184",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/80778 to update your info within 24 hours.",1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 2680",0
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/16439 to update your info within 24 hours.",1
"Here is the invoice you requested for the software licensing.

Ref: 4209",0
Invoice Payment Overdue. Please review the secure document here: http://172.16.255.148/invoice.pdf.exe,1
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/53246,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.83.193/secure-update to avoid permanent account deletion.,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/59294 to update your info within 24 hours.",1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.60.179/secure-update to avoid permanent account deletion.,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 9104",0
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.11.61/secure-update to avoid permanent account deletion.,1
SECURITY ALERT: Unauthorized access detected. You must validate your account immediately at http://10.0.167.91/admin-login,1
URGENT ACTION REQUIRED: Your bank account has been suspended. Please verify your login immediately by visiting http://192.168.119.155/secure-update to avoid permanent account deletion.,1
"Reminder: The weekly sync is moved to 3 PM EST tomorrow.

Ref: 7576",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 3753",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 6158",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/98063,1
"Dear Customer, your P​a​yp​a​l account has a billing issue. Go to http://bit.ly/47259 to update your info within 24 hours.",1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 8904",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/78976,1
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 4253",0
"Hi team, please see the attached report for the Q3 earnings. Let me know if you have questions.

Ref: 5814",0
"Here is the invoice you requested for the software licensing.

Ref: 9679",0
"Can we reschedule our 1:1? I have a conflict with the marketing review.

Ref: 3386",0
Your Office365 password expires in 24 hours. Click here to keep your current password: http://tinyurl.com/13322,1
